sample_id,mean_current,std_current,min_current,max_current,area_under_curve,PSA_peak_height,PSA_peak_position,PSA_peak_width,PSA_actual_peak_current,PSA_actual_peak_potential,PSA_peak_symmetry,AFP_peak_height,AFP_peak_position,AFP_peak_width,AFP_actual_peak_current,AFP_actual_peak_potential,AFP_peak_symmetry,CA125_peak_height,CA125_peak_position,CA125_peak_width,CA125_actual_peak_current,CA125_actual_peak_potential,CA125_peak_symmetry,current_at_-0.46V,current_at_0.372V,current_at_0.98V,current_at_-0.2V,current_at_0V,current_at_0.2V,current_at_0.5V,current_at_0.8V,mean_slope,max_slope,min_slope,total_peak_area,peak_height_ratio_PSA_AFP,peak_height_ratio_PSA_CA125,peak_height_ratio_AFP_CA125,PSA_concentration_pg_per_ml,AFP_concentration_pg_per_ml,CA125_concentration_U_per_ml,current_0,current_1,current_2,current_3,current_4,current_5,current_6,current_7,current_8,current_9,current_10,current_11,current_12,current_13,current_14,current_15,current_16,current_17,current_18,current_19,Prediction,Confidence,Risk_Score,Consensus_Count,timestamp,model_run
Sample_0375,-0.5058508532690569,0.859124940870671,-3.934556875863473,-6.589717231682019e-05,1.013082183536578,-0.06153189997444608,-0.46,0.06,-0.1575770439234788,-0.5185929648241207,0.6592327686204437,-1.71861247304513,0.372,0.05,-1.488829604146626,0.3758793969849246,0.9807810170232841,-4.477384064786138,0.98,0.07,-3.934556875863473,0.9788944723618089,0.9912116140591413,-0.08843213551994666,-1.488829604146626,-3.934556875863473,-0.04021253206227211,-0.1005300505838946,-0.1602817760650442,-0.2495037895265163,-0.3110365046748791,-0.2235474989328986,41.09658046115421,-42.41656979675398,6.257528437805714,0.03580324298788578,0.01374282373012938,0.3838429869266127,0.004193606059825905,0.0097608876638906,16.19855754279148,-0.1449458929889725,-0.146510748165952,-0.1501208557948262,-0.1042557160846662,-0.1325018674944207,-0.1460290480939208,-0.1707299865443002,-0.1644133054754837,-0.1609403646439087,-0.1555595948089859,-0.1207797681563396,-0.1541802485339726,-0.1461809664690232,-0.1127921169934291,-0.1327579316694086,-0.1402734358816822,-0.1303513266858166,-0.1619809250533699,-0.1420325272270398,-0.141473680047552,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0156,-0.9286682272581017,0.6722547754464986,-3.24791175682078,-0.04289311915104609,1.858976349465733,-1.885020501177615,-0.46,0.06,-1.309344985597259,-0.4683417085427136,1.290860602734847,-4.173248214160771,0.372,0.05,-3.24791175682078,0.3758793969849246,1.027958403624504,-4.139932059741341,0.98,0.07,-3.009849746215779,0.9788944723618089,1.001861910826071,-1.270801549523776,-3.24791175682078,-3.009849746215779,-0.7215421820143264,-0.797877761437933,-0.8706765446932654,-0.7911465586720903,-0.8656847164135059,-0.3485812595180084,53.70353970747162,-51.55088456093688,10.19820077507973,0.4516914414008051,0.4553264338582863,1.008047512359783,0.09761591187415117,11.62716813348696,5.644219310349473,-0.4169174202618499,-0.4228460559834906,-0.4440956551815822,-0.442010971021545,-0.4496294042106974,-0.4585427190094808,-0.476559689416909,-0.4707001287488632,-0.4718950533400926,-0.489815882277406,-0.4906008505205321,-0.4864334071917593,-0.5127299630910483,-0.5084883734161255,-0.5237546072744156,-0.5300353338649928,-0.5078191320662115,-0.4661708835440076,-0.4682632181418552,-0.4666773981953288,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0105,-1.419553600819388,1.697563200725689,-8.238680864901532,-0.003381728575153953,2.846631864811041,-8.987356053346147,-0.46,0.06,-8.238680864901532,-0.4582914572864322,1.082954123140306,-5.242252197565781,0.372,0.05,-4.441019970386908,0.3758793969849246,1.039906619132458,-3.67687976114502,0.98,0.07,-2.878138138026259,0.9788944723618089,0.994938163782956,-8.238680864901532,-4.441019970386908,-2.878138138026259,-0.7653476352006566,-0.7679609543032959,-0.7225595175210926,-0.5685419939055916,-0.6508071249743675,-0.06122503988172867,94.10426309581068,-93.23104075377623,17.90648801205695,1.714407417773489,2.444288809310258,1.425733920636362,20587.81394866162,254.1428768882398,1.328343500246859,-0.6096245752973187,-0.6314534192664489,-0.616257362260797,-0.623901444498687,-0.6684465922407702,-0.6535708418199176,-0.655327926260259,-0.6465658011904497,-0.655833651965422,-0.6561165278010974,-0.6516930921404995,-0.6472515404369303,-0.6460343832364178,-0.6289803010340758,-0.6460729691137397,-0.5947968094449281,-0.6082284867337318,-0.4868336631973089,-0.4036493130460682,-0.2812726760751846,NEGATIVE,0.99,0.01,4.0,2026-03-18 06:34:09,Random Forest
Sample_0395,-0.9924515736192202,0.6726394037590312,-3.306090913465369,-0.01122640047535562,1.985789986743484,-2.938862025187089,-0.46,0.06,-2.352296835176997,-0.4582914572864322,1.081765598122408,-3.350682747787754,0.372,0.05,-2.34806284324671,0.3658291457286431,1.271114781080647,-4.535480031523795,0.98,0.07,-3.306090913465369,0.9788944723618089,0.9777870484882415,-2.352296835176997,-2.320719079408401,-3.306090913465369,-0.7076509147900514,-0.820699852589888,-0.9061959106900709,-0.9235059721175561,-0.9825158838035222,-0.4686901199354276,44.82487601566355,-42.08046138945749,10.82502480449864,0.8770934900140681,0.6479715498162414,0.7387713592605142,0.6018756389396566,1.083153880952177,19.42244845908692,-0.4355209229319901,-0.444460865892463,-0.4354238651262167,-0.4575231588141922,-0.4343467775334079,-0.4346999354149152,-0.4319851407805418,-0.4636745862682757,-0.4432285214162685,-0.4840653620645438,-0.494578881665384,-0.4531701311815511,-0.4868374545047838,-0.4742888948685808,-0.4930937288494008,-0.4744937743183,-0.459869521871035,-0.4618732613363535,-0.418191915572059,-0.3885668725286044,NEGATIVE,0.99,0.01,4.0,2026-03-18 06:34:09,Random Forest
Sample_0378,-0.9286980403621474,0.9521651725744975,-4.086767079578483,-0.001915032087054125,1.862075435706403,-0.4498352582203844,-0.46,0.06,-0.6682675357327399,-0.5587939698492463,1.0,-4.127753224178841,0.372,0.05,-3.582154514985719,0.3758793969849246,1.0669944910783,-4.317569358269138,0.98,0.07,-4.086767079578483,0.9788944723618089,1.017758461167693,-0.3197946826203414,-3.582154514985719,-4.086767079578483,-0.6840373894143935,-0.6349301947032563,-0.540501345308961,-0.274839793471074,-0.1706817308987155,0.394069012553007,49.62269696896445,-54.64400279412136,8.895157840668363,0.1089782343540832,0.1041871527457565,0.956036343984433,0.001734818038940762,10.1967714919585,9.831763480989334,-0.8571712321953974,-0.8552717627492157,-0.8674553772094076,-0.858069902870671,-0.8316444046604304,-0.8430818265836663,-0.8515071594756431,-0.826014133516192,-0.8463791683948855,-0.8246334480409692,-0.910048041482943,-0.8655355581029215,-0.8422089709175646,-0.8494248349834792,-0.8631638293905843,-0.8518054741750213,-0.8242206087319794,-0.8125398395744411,-0.8114470998016402,-0.7942194512799974,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0125,-0.9909509973709494,0.8594503592174663,-3.926499212501736,-0.023720957178373,1.985063572668887,-1.734330698254484,-0.46,0.06,-0.8121910316087235,-0.4683417085427136,1.216438690130156,-4.677393200906003,0.372,0.05,-3.926499212501736,0.3758793969849246,1.058525787141804,-4.11425693368628,0.98,0.07,-3.595545850346628,0.9788944723618089,1.015087598499095,-0.796171793013257,-3.926499212501736,-3.595545850346628,-0.8378809287084505,-0.8717821000558778,-0.7770276842214937,-0.4893727774618232,-0.3831601102285009,0.3104700988216365,57.64071111074281,-55.91682369651209,10.52598083284677,0.3707900156691011,0.4215416601851755,1.136874355757643,0.07525922535769528,49.8006014230187,5.209146019352117,-0.986844092457206,-0.9492254708688063,-0.9430498554845419,-0.9889340921521602,-0.9619167982424282,-0.9716970308005229,-0.9647638170377436,-0.9487146219322667,-0.9471509626474138,-0.9321350460746414,-0.956857603116887,-0.9490373261261977,-0.9508659455085124,-0.9026622893105891,-0.9483186070670565,-0.9186006574712916,-0.8829153468315153,-0.8805686439871194,-0.8790438825925483,-0.8518040005182426,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0069,-0.8557354285384232,0.6958785700985236,-3.265350702008923,-0.02017632804028725,1.713970130435624,-0.09741111295739646,-0.46,0.06,-0.7201064178712773,-0.5487437185929649,0.8940272826257019,-3.881546529151049,0.372,0.05,-3.265350702008923,0.3658291457286431,1.265214942543446,-3.567627595923764,0.98,0.07,-3.062084820538671,0.9788944723618089,0.9968111989474177,-0.5905718487592347,-3.222077441969738,-3.062084820538671,-0.6763177965464426,-0.6442072001020188,-0.6851913688394683,-0.4374656280567343,-0.4129536180238693,0.07398670410012784,47.02918712427157,-48.08374956395821,7.546585238032209,0.02509595395181356,0.02730417072361888,1.087990947705965,0.004461527691935567,5.011099128209816,0.9442160206383463,-0.6810444334401778,-0.7003325267649567,-0.6639646448961509,-0.6988299457249674,-0.7346083521012181,-0.6901379840351747,-0.6942954629003149,-0.7185856482684755,-0.7013760419771563,-0.7251576010206183,-0.7102156452190146,-0.7259486968496591,-0.670167748385082,-0.698643991183681,-0.6735593097151937,-0.6954439447999138,-0.7172915048962283,-0.7073412839683544,-0.7011050845693563,-0.7444448096897631,NEGATIVE,0.98,0.02,4.0,2026-03-18 06:34:09,Random Forest
Sample_0451,-1.255396680755549,1.260122451323914,-6.684816711232635,-0.004570412991751593,2.514394169394643,-7.595518530384489,-0.46,0.06,-6.684816711232635,-0.4582914572864322,1.092249108390905,-3.937050775894913,0.372,0.05,-3.072707647668182,0.3658291457286431,1.297011900099185,-2.934223917939822,0.98,0.07,-2.129057309186,0.9788944723618089,1.012532460852371,-6.684816711232635,-3.055977371310325,-2.129057309186,-0.8847791402614067,-0.867134752789797,-0.87957688978299,-0.6773905453634818,-0.7308072952943138,0.06625116359329997,77.1827726657522,-81.18141199330722,14.46679322421922,1.929240683632785,2.5885953978991,1.34176902854067,1863.175526317896,5.881487628559332,0.1305077349595946,-0.9633674599362932,-1.020613027213236,-0.9880346523983428,-0.9952753548182944,-1.00436884875997,-0.9706618946132816,-0.9787443661765444,-0.9784322129525996,-0.960213763692964,-0.9556775689302519,-0.9702232530788393,-0.9554175832190325,-0.9763132827989363,-0.9316340008455917,-0.9135072178322154,-0.9106223853675528,-0.8607223663020885,-0.8081976052896875,-0.7075763906667865,-0.6121578918921247,NEGATIVE,0.97,0.03,4.0,2026-03-18 06:34:09,Random Forest
Sample_0010,-1.210414422171368,1.576189046653897,-6.302890634534092,-0.001903337069675853,2.428614465525691,-6.85835719384628,-0.46,0.06,-6.302890634534092,-0.4582914572864322,1.097503928930186,-4.142206579385373,0.372,0.05,-4.043749591277206,0.3658291457286431,1.210830708536117,-4.251399653378957,0.98,0.07,-4.342644637346752,0.9788944723618089,1.010234615686601,-6.302890634534092,-4.026459890143674,-4.342644637346752,-0.3641498229839478,-0.2703764058498843,-0.1479020657077144,-0.1683611971655731,-0.2169477086123175,0.2577223183730919,71.34890373554377,-67.60269171314063,15.25196342661061,1.65572553237167,1.613199829001102,0.9743159705282474,521.9862533046434,10.63101328546565,7.995560597605544,-0.6934674328404291,-0.6862744248448827,-0.6710498800518361,-0.6715514126159394,-0.6758819351836618,-0.6576746408417513,-0.6532072343614765,-0.6559133508961034,-0.6811468549148572,-0.6661639126542301,-0.6454820548575406,-0.6076306866322699,-0.6309924663504232,-0.644356618685578,-0.6166635327746186,-0.6124573693547184,-0.5998059527174214,-0.5273830105088182,-0.4173506981305452,-0.2951025131952593,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0195,-0.5619537913547261,0.8304416812510526,-3.090911607455083,-0.003349388621924396,1.128322750261698,-2.919932573678616,-0.46,0.06,-2.762410331546842,-0.4582914572864322,1.087260151101825,-0.9895137868333999,0.372,0.05,-0.8785342121296404,0.385929648241206,0.8798009235148928,-3.11062600246968,0.98,0.07,-3.090911607455083,0.9788944723618089,1.006526442236788,-2.762410331546842,-0.8441451071561735,-3.090911607455083,-0.1785273141825506,-0.1040443637165852,-0.0833605499987236,-0.01842427397288451,-0.06073596720669172,0.1081079570345064,33.12925034715088,-33.56606602617714,7.020072362981695,2.950876089380079,0.9386961246258267,0.3181076047225787,0.5825279553592048,0.001190780771355515,0.2264580647771711,-0.2307525769407964,-0.2248967091953357,-0.2360675073110904,-0.2073084863951142,-0.2105587920714035,-0.2151804140165975,-0.2023215167835328,-0.2154553276738328,-0.2215129882347518,-0.1577585985184965,-0.1939651387748457,-0.2315168484309528,-0.2165224252125403,-0.1670535172813945,-0.1748293100521746,-0.1798875070958585,-0.1427536763527036,-0.1493469573194964,-0.1143661309073331,-0.07312364909447346,NEGATIVE,0.99,0.01,4.0,2026-03-18 06:34:09,Random Forest
Sample_0407,-1.012509667235223,1.300540510854851,-5.504179561842704,-0.0128917067018151,2.03114584403332,-3.455366959057871,-0.46,0.06,-3.427762974280213,-0.4582914572864322,1.066254842011131,-5.903163111186529,0.372,0.05,-5.504179561842704,0.3758793969849246,1.024629473050898,-4.354893251450432,0.98,0.07,-3.689764237767265,0.9788944723618089,0.9919856488989971,-3.427762974280213,-5.504179561842704,-3.689764237767265,-0.1796908441314742,-0.2293000810726606,-0.330675298551906,-0.1716905434617412,-0.453444809264701,-0.2857882240760489,73.05725567212107,-72.08577326543356,13.71342332169483,0.5853416031330609,0.7934446976184856,1.35552418172832,1.467884461969388,1711.1461589731,11.04776493977563,-0.1171337416532222,-0.07658803232970693,-0.04800426219869299,-0.09458229758354855,-0.09252942119790225,-0.0861517896628571,-0.06855309967663092,-0.1065159466664752,-0.07045577544432714,-0.07254404403465992,-0.09398518777668784,-0.06116858315249105,-0.03117940641282081,-0.04042307255996458,-0.01591952813443168,-0.04920023316343212,-0.06981244025002463,-0.1052733361928887,-0.1028121940842056,-0.1498322976378593,NEGATIVE,0.98,0.02,4.0,2026-03-18 06:34:09,Random Forest
Sample_0085,-1.099331061675031,1.380792904010729,-5.712090789283912,-0.01860866704394078,2.204504855802754,-2.620609980956429,-0.46,0.06,-1.969041669756074,-0.4582914572864322,1.168727252102114,-6.000074076794768,0.372,0.05,-5.712090789283912,0.3758793969849246,1.057457784848683,-4.655324093370336,0.98,0.07,-4.762823719288886,0.9788944723618089,1.025048963398057,-1.969041669756074,-5.712090789283912,-4.762823719288886,-0.5696515397712203,-0.4132375311879489,-0.2751490457221099,-0.1404879156067773,-0.1651082098505454,0.2127407982860948,74.47935104975109,-72.15189362229613,13.27600815112153,0.4367629378263203,0.5629275058826624,1.288862806638854,0.3474857642788026,2263.233795439577,28.24324835656238,-0.7307199809183178,-0.7043564894945865,-0.7457359567502884,-0.7345818288948842,-0.7225806577929895,-0.715447940840058,-0.691008580096701,-0.7305348874821458,-0.7333236474130667,-0.6961926834514204,-0.6917247116743535,-0.6535877811036439,-0.6686690273973905,-0.6458647292894437,-0.6435275233677848,-0.6479516725941763,-0.6370039090090892,-0.6261428092122683,-0.6279982917872632,-0.521426162714552,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0372,-0.6766884118881805,0.5504599238942506,-2.924284796298837,-0.002300365779632663,1.353252692263426,-0.5037300330397794,-0.46,0.06,-0.3131678140727981,-0.3678391959798996,2.951793798434607,-1.892446303664222,0.372,0.05,-1.122132015913725,0.3758793969849246,1.019968090656843,-3.966418371380345,0.98,0.07,-2.924284796298837,0.9889447236180904,0.8718104202968278,-0.1129346972504496,-1.122132015913725,-2.922203065623489,-0.5598386748175734,-0.5922523230612686,-0.6823759656347049,-0.6990760242291064,-0.7780653072553411,-0.4135037171418915,40.55523777929169,-36.62314914557353,6.362594708084346,0.2661793003396922,0.1269987141735826,0.4771171688088052,0.001580713086230344,0.01611855832497824,3.282248566116711,-0.2755357802833177,-0.3171670398556209,-0.2884821391127475,-0.3132316901098642,-0.2964756017012178,-0.3616646976572128,-0.3440061573636948,-0.3279450578805262,-0.3195444294828458,-0.3498772514586444,-0.3573310329399553,-0.3193943136735455,-0.3388422709378421,-0.3515278552304097,-0.3422966829949699,-0.3630143573246654,-0.3928605274081707,-0.3463632808318242,-0.3566412960684028,-0.3110456534867615,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0389,-1.350727857418114,1.61440728656575,-6.65617874245784,-0.01758678834149171,2.710410205259315,-7.312367273118122,-0.46,0.06,-6.65617874245784,-0.4582914572864322,1.097851180207805,-5.089552741051218,0.372,0.05,-4.735943489188745,0.3758793969849246,1.067142549921863,-4.516119916004858,0.98,0.07,-4.43473938281185,0.9788944723618089,1.003093724106799,-6.65617874245784,-4.735943489188745,-4.43473938281185,-0.5680899064531796,-0.5978061923519719,-0.4679068573089568,-0.07741559917327333,-0.01758678834149171,0.3959371851323042,72.51429508144017,-75.41851583527857,16.9180399301742,1.436740642087893,1.619170307503025,1.126974667571193,1142.869010133384,163.5781301193966,18.28248240722142,-0.8556932454533238,-0.8568356773613021,-0.8279782317584811,-0.8124081382386719,-0.8253364945666409,-0.800074718715957,-0.8019194799068331,-0.7785675723472327,-0.8301607241646399,-0.8370371681588674,-0.7755909355010251,-0.7734139414286663,-0.7795666251900123,-0.7920074274310872,-0.7155701552445423,-0.7136821139615154,-0.7079096927537551,-0.6163917006886085,-0.575557757341823,-0.4458973246865048,NEGATIVE,0.99,0.01,4.0,2026-03-18 06:34:09,Random Forest
Sample_0496,-0.8731416702739905,0.9486653682154443,-3.708505135370327,-0.007322480923949645,1.75088997474496,-3.072781621100918,-0.46,0.06,-2.665792443510928,-0.4582914572864322,1.108264271259329,-3.726673640409346,0.372,0.05,-3.315695530897306,0.3758793969849246,1.047576105879924,-4.099321444250798,0.98,0.07,-3.708505135370327,0.9788944723618089,1.000643709832503,-2.665792443510928,-3.315695530897306,-3.708505135370327,-0.4110133100871691,-0.4151586287740163,-0.3912861277206535,-0.2721563340203613,-0.2719794284028421,0.07308793008930288,45.20538594004901,-46.24429921710473,10.89877670576106,0.8245373535750226,0.7495829890116136,0.9090952468818757,0.7583964085413056,3.205211499722422,4.971658404080524,-0.4878694977639083,-0.468126898165745,-0.4473781829988113,-0.4845419809309415,-0.4550512621978919,-0.5136365081779851,-0.4539670788641995,-0.47374044469626,-0.4715469056064924,-0.479515118180338,-0.5169329535371057,-0.4636356705817992,-0.4575723094947347,-0.4640026009484877,-0.4754023632154582,-0.4479777742077926,-0.4577066482477581,-0.4597871721232226,-0.3784211845781176,-0.3572351396644225,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0031,-0.9460536728948867,1.035071918611418,-5.215544652802518,-0.006100311062516944,1.895387301443706,-5.785525303099033,-0.46,0.06,-5.215544652802518,-0.4582914572864322,1.094164796060345,-2.287414030094038,0.372,0.05,-1.701643043801512,0.3758793969849246,1.070736406599206,-3.156145245635098,0.98,0.07,-2.568107593427412,0.9889447236180904,0.9200942608772432,-5.215544652802518,-1.701643043801512,-2.556924075551679,-0.5802212451158945,-0.5391668791219603,-0.5639469555932753,-0.4169507550461493,-0.4613867184327347,0.04786625057556113,58.95954318233421,-60.30511429503164,11.22908457882817,2.529286446171349,1.833098559421601,0.7247492913253906,81.92892542108204,0.05038174676490613,0.2610662148759867,-0.6675643359041016,-0.6589506942461136,-0.6749719929085644,-0.6469095369234596,-0.6573198885129281,-0.6134595855306384,-0.6341186187524532,-0.6412288607945164,-0.662323071094462,-0.6229182809080032,-0.6094053918576603,-0.6358849366745616,-0.6265796969559122,-0.5880733258087236,-0.5720110189889446,-0.5735341072584084,-0.5566281261280904,-0.5418566109313049,-0.4360578195874744,-0.3641682708162344,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0317,-0.9363578484330304,0.8392061115706375,-3.507504168660329,-0.01530694005383053,1.87668964839558,-3.666152466395971,-0.46,0.06,-2.842385554472654,-0.4683417085427136,1.334838995490549,-4.049965225121511,0.372,0.05,-3.507504168660329,0.3658291457286431,1.274423931052867,-3.245721657008781,0.98,0.07,-2.94836847935448,0.9788944723618089,1.023702310668037,-2.808050008680389,-3.491555096950527,-2.94836847935448,-0.6793026315700484,-0.6581082170096482,-0.5414292232014586,-0.2711966810670478,-0.2773065383457782,0.3609337819565663,49.64049982750998,-47.60143596911053,10.96183934852626,0.9052306038716604,1.12953384603369,1.247785747855505,2.112039317891595,8.146742535894445,0.3453763652504008,-0.9018834532024423,-0.9369863958426243,-0.9011222782855535,-0.8962668974311887,-0.8480877215065409,-0.8820495680848666,-0.9132429327605243,-0.9054159052063542,-0.8817831015065585,-0.912040779730236,-0.8513862367370769,-0.8834044843120219,-0.8572904092455502,-0.8779695637475746,-0.8238473286882128,-0.8267071643161799,-0.7418874746709554,-0.7554737012514384,-0.7062533939271975,-0.6532768744312587,NEGATIVE,0.94,0.06,4.0,2026-03-18 06:34:09,Random Forest
Sample_0409,-1.447305589434731,1.553725566846428,-7.912739470330787,-0.002398826877628185,2.900501599507258,-8.964043095953265,-0.46,0.06,-7.912739470330787,-0.4582914572864322,1.094600891830343,-3.677845642715337,0.372,0.05,-2.785981690631936,0.3758793969849246,1.045212640462302,-4.343544002986962,0.98,0.07,-3.617181588422093,0.9788944723618089,1.005394296838604,-7.912739470330787,-2.785981690631936,-3.617181588422093,-0.9579952098038931,-0.9692640499148163,-0.8935625206849955,-0.7424754483459788,-0.604699378039143,0.1930975433729096,89.9275660474552,-97.1494354649513,16.98543274165556,2.437308132740218,2.063762469031944,0.8467384329907011,19775.80881511045,2.783996758063306,10.66289600736796,-1.054306279347003,-1.028002893885351,-1.058123595089933,-1.046472301226256,-1.074818201387297,-1.032760995215161,-1.057938179069124,-1.007748267695199,-1.027739240260448,-0.9954068368449303,-1.055078182773831,-1.038463342537266,-1.024344535045762,-1.013080435586171,-1.051500804007488,-0.9857390066014848,-0.9270607461324689,-0.8231478798148335,-0.7458570302642166,-0.6595229362945445,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:34:09,Random Forest
Sample_0362,-0.9615846839126923,1.440223096710357,-6.009600714814384,-0.006568535705753864,1.932119245674477,-6.166978510823675,-0.46,0.06,-6.009600714814384,-0.4582914572864322,1.078828475951523,-2.374712265929465,0.372,0.05,-2.176753979124492,0.3658291457286431,1.206064503491945,-3.994542834561331,0.98,0.07,-3.870886876290712,0.9688442211055277,1.091053393197384,-6.009600714814384,-2.172347762437835,-3.870593695379916,-0.1586798960696592,-0.1967952050906323,-0.1978919644940301,-0.05162482901158081,-0.02841636286412219,0.0119095180034957,62.60431715748717,-64.05059126104683,12.53623361131447,2.596937152893305,1.543850890135946,0.5944891228560951,158.264748161403,0.06481410169000762,3.583704601156186,-0.08298135593145409,-0.1337814771576108,-0.09961800766401967,-0.102354879449433,-0.07967209739165731,-0.1235524068184222,-0.1166797475849051,-0.1085306793558477,-0.1022616788278512,-0.115907978847951,-0.1282121263098373,-0.1126694595379472,-0.1431414485359546,-0.1083052489265663,-0.08263491519537206,-0.1051514693382435,-0.0180658523592946,-0.02660745412165114,-0.04577794205278795,-0.1437004195876769,NEGATIVE,0.98,0.02,3.0,2026-03-18 06:38:57,Random Forest
Sample_0074,-1.15156586792421,1.83382011662609,-7.987180149256619,-0.0003311658480724556,2.311392866242539,-8.004411008076874,-0.46,0.06,-7.987180149256619,-0.4582914572864322,1.068090647109069,-1.836461787204623,0.372,0.05,-1.543197326210644,0.3758793969849246,0.9933695493461873,-4.970966213886118,0.98,0.07,-4.512140281247019,0.9788944723618089,0.9933435257326395,-7.987180149256619,-1.543197326210644,-4.512140281247019,-0.1254870021443383,-0.1867921838721553,-0.1978719686738495,-0.2647374524844202,-0.2480230150312633,-0.1683859958765547,82.50953358187175,-81.06136354488818,14.81183900916762,4.358604716878328,1.610232430411012,0.3694375918457399,3773.721716962681,0.0137141899179957,75.71716069513755,-0.1611973978328833,-0.1619487664815229,-0.1274644400088328,-0.1420675792545693,-0.1002239086960554,-0.1083684213462384,-0.0666226836966361,-0.1013451742718038,-0.118290229008589,-0.1366530573706071,-0.0891523949331628,-0.1323794543543932,-0.1099040602249038,-0.0758871725184922,-0.1144790233772791,-0.1323426258910934,-0.1521809729894364,-0.2071705067160595,-0.277612154905451,-0.4399989901001654,NEGATIVE,1.0,0.0,3.0,2026-03-18 06:38:57,Random Forest
Sample_0375,-0.5058508532690569,0.859124940870671,-3.934556875863473,-6.589717231682019e-05,1.013082183536578,-0.06153189997444608,-0.46,0.06,-0.1575770439234788,-0.5185929648241207,0.6592327686204437,-1.71861247304513,0.372,0.05,-1.488829604146626,0.3758793969849246,0.9807810170232841,-4.477384064786138,0.98,0.07,-3.934556875863473,0.9788944723618089,0.9912116140591413,-0.08843213551994666,-1.488829604146626,-3.934556875863473,-0.04021253206227211,-0.1005300505838946,-0.1602817760650442,-0.2495037895265163,-0.3110365046748791,-0.2235474989328986,41.09658046115421,-42.41656979675398,6.257528437805714,0.03580324298788578,0.01374282373012938,0.3838429869266127,0.004193606059825905,0.0097608876638906,16.19855754279148,-0.1449458929889725,-0.146510748165952,-0.1501208557948262,-0.1042557160846662,-0.1325018674944207,-0.1460290480939208,-0.1707299865443002,-0.1644133054754837,-0.1609403646439087,-0.1555595948089859,-0.1207797681563396,-0.1541802485339726,-0.1461809664690232,-0.1127921169934291,-0.1327579316694086,-0.1402734358816822,-0.1303513266858166,-0.1619809250533699,-0.1420325272270398,-0.141473680047552,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:38:57,Random Forest
Sample_0156,-0.9286682272581017,0.6722547754464986,-3.24791175682078,-0.04289311915104609,1.858976349465733,-1.885020501177615,-0.46,0.06,-1.309344985597259,-0.4683417085427136,1.290860602734847,-4.173248214160771,0.372,0.05,-3.24791175682078,0.3758793969849246,1.027958403624504,-4.139932059741341,0.98,0.07,-3.009849746215779,0.9788944723618089,1.001861910826071,-1.270801549523776,-3.24791175682078,-3.009849746215779,-0.7215421820143264,-0.797877761437933,-0.8706765446932654,-0.7911465586720903,-0.8656847164135059,-0.3485812595180084,53.70353970747162,-51.55088456093688,10.19820077507973,0.4516914414008051,0.4553264338582863,1.008047512359783,0.09761591187415117,11.62716813348696,5.644219310349473,-0.4169174202618499,-0.4228460559834906,-0.4440956551815822,-0.442010971021545,-0.4496294042106974,-0.4585427190094808,-0.476559689416909,-0.4707001287488632,-0.4718950533400926,-0.489815882277406,-0.4906008505205321,-0.4864334071917593,-0.5127299630910483,-0.5084883734161255,-0.5237546072744156,-0.5300353338649928,-0.5078191320662115,-0.4661708835440076,-0.4682632181418552,-0.4666773981953288,NEGATIVE,1.0,0.0,4.0,2026-03-18 06:38:57,Random Forest
Sample_0105,-1.419553600819388,1.697563200725689,-8.238680864901532,-0.003381728575153953,2.846631864811041,-8.987356053346147,-0.46,0.06,-8.238680864901532,-0.4582914572864322,1.082954123140306,-5.242252197565781,0.372,0.05,-4.441019970386908,0.3758793969849246,1.039906619132458,-3.67687976114502,0.98,0.07,-2.878138138026259,0.9788944723618089,0.994938163782956,-8.238680864901532,-4.441019970386908,-2.878138138026259,-0.7653476352006566,-0.7679609543032959,-0.7225595175210926,-0.5685419939055916,-0.6508071249743675,-0.06122503988172867,94.10426309581068,-93.23104075377623,17.90648801205695,1.714407417773489,2.444288809310258,1.425733920636362,20587.81394866162,254.1428768882398,1.328343500246859,-0.6096245752973187,-0.6314534192664489,-0.616257362260797,-0.623901444498687,-0.6684465922407702,-0.6535708418199176,-0.655327926260259,-0.6465658011904497,-0.655833651965422,-0.6561165278010974,-0.6516930921404995,-0.6472515404369303,-0.6460343832364178,-0.6289803010340758,-0.6460729691137397,-0.5947968094449281,-0.6082284867337318,-0.4868336631973089,-0.4036493130460682,-0.2812726760751846,NEGATIVE,1.0,0.0,3.0,2026-03-18 06:38:57,Random Forest
